"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"235" 1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 36 -0.0712639228888889
"236" 1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 13 -0.145416776769231
"237" 1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 68 -0.544458159264706
"238" 1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 37 -0.0243136816454054
"239" 1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 42 0.928640942142857
"240" 1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 136 -0.12714119305
"241" 1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 11 -0.209360493727273
"242" 1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 2 -0.70243677
"243" 1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 52 -0.3954087755
"244" 1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 44 0.0894727035897727
"245" 1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 14 -0.312738520285714
"246" 1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 55 -0.228626978785455
"247" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 60 -0.222036239411667
"248" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 20 -0.399531285
"249" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 128 -0.17785181296875
"250" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 17 0.00576318282352942
"251" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 19 0.0170471921684211
"252" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 77 0.0242572583285714
"253" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 40 -0.029040182175
"254" 1 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 11 -0.0199166790909091
"255" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 35 -0.256866196857143
"256" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 28 -0.262737851139286
"257" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 51 -0.260351257607843
"258" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 33 -0.232165981666667
"259" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 49 -0.0164196612620408
"260" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 86 -0.00530801470581395
"261" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 29 0.0107304240386207
"262" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 81 -0.177924571381481
"263" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 57 -0.179384171701754
"264" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 90 -0.217115759601111
"265" 1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 49 -0.352449631363265
"266" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 141 -0.373081688997163
"267" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 12 -0.0716601125
"268" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 79 -0.00575054050632911
"269" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 94 -0.461317095433723
"270" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 87 -0.538116837652874
"271" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 117 -0.242721268350427
"272" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 128 -0.205342469246875
"273" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 132 -0.440423962515152
"274" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 47 -0.555284174893617
"275" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 17 -0.485059633529412
"276" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 89 -0.409766775955056
"277" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 43 -0.421127615813954
"278" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 10 -0.380407566
"279" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 44 -0.576553632954545
"280" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 72 -0.758906463569444
"281" 1 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 96 -0.325085318248958
"282" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 77 -0.406728025246753
"283" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 42 -0.389711171595238
"284" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 189 -0.260958950756085
"285" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 73 -0.22752014339726
"286" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 144 -0.143760525459028
"287" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 5 -0.0152414842
"288" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 36 -0.174612215852778
"289" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 17 -0.148292413470588
"290" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 74 -0.511510538202703
"291" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 32 -0.6104810613125
"292" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 53 0.89335109754717
"293" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 1 0.12715588
"294" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 139 -0.100424793035252
"295" 1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 19 -0.0169108988947368
"296" 1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 7 -0.523424964285714
"297" 1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 50 -0.504951499804
"298" 1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 49 0.0638048399857143
"299" 1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 2 -0.67389546
"300" 1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 64 -0.57580696390625
"301" 1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 51 -0.186788255496078
"302" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 47 -0.664980277553191
"303" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 107 -0.149056947241122
"304" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 47 -0.328098119859574
"305" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 20 -0.338331602
"306" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 86 -0.329540944302326
"307" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 22 -0.511385112272727
"308" 1 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 31 -0.45751340483871
"309" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 36 -0.348940076388889
"310" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 36 -0.516387448055556
"311" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 48 -0.540896860416667
"312" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 39 -0.440574832307692
"313" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 53 -0.121891931475472
"314" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 96 -0.120797297632292
"315" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 32 -0.05466840394375
"316" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 81 -0.431577491898889
"317" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 65 -0.397132467646154
"318" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 88 -0.459224137045455
"319" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 64 -0.47345000809375
"320" 1 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 168 -0.312685679370238
"321" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 32 -0.9798963759375
"322" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 36 -0.984108820277778
"323" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 96 -0.537222572772917
"324" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 49 -0.511251935163265
"325" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 70 -0.613623592062857
"326" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 63 -0.987879395238095
"327" 2 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 45 -0.989752549111111
"328" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 77 -0.762549268961039
"329" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 179 -0.417110402046425
"330" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 163 -0.410904449717791
"331" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 119 -0.953137577478992
"332" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 113 -0.172370219610619
"333" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 20 -0.3339074292
"334" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 104 -0.976934887211538
"335" 2 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 110 -0.981614228181818
"336" 2 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 68 -0.968715836617647
"337" 2 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 2 -0.966015115
"338" 2 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 94 -0.98654656287234
"339" 2 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 133 -0.977816016015038
"340" 2 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 59 -0.98037232
"341" 2 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 94 -0.977039012659574
"342" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 8 -0.180549098125
"343" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 89 -0.484096890213483
"344" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 17 -0.403568845588235
"345" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 128 -0.719931362695313
"346" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 41 -0.976035357073171
"347" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 117 -0.972488471025641
"348" 2 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 34 -0.984507482941177
"349" 2 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 7 -0.144645908142857
"350" 2 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 41 -0.106193127390244
"351" 2 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 96 -0.748983051666667
"352" 2 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 23 -0.982721636086957
"353" 2 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 99 -0.973925629292929
"354" 2 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 22 -0.988855005454545
"355" 2 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 35 -0.982069648285714
"356" 2 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 13 -0.981482453846154
"357" 2 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 67 -0.334615883134328
"358" 2 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 45 -0.753316599933333
"359" 2 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 48 -0.988713485833333
"360" 2 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 79 -0.401420219872152
"361" 2 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 29 -0.952983492068965
"362" 2 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 20 -0.983781824
"363" 2 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 23 -0.98267397
"364" 2 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 73 -0.967403095068493
"365" 2 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 44 -0.971170480681818
"366" 2 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 52 -0.986603543653846
"367" 2 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 44 -0.970935651363636
"368" 2 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 4 -0.99419479
"369" 2 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 48 0.752536639375
"370" 2 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 3 -0.980430596666667
"371" 2 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 86 -0.985845869069767
"372" 2 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 7 -0.993138574285714
"373" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 28 -0.952112960714286
"374" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 108 -0.625073629796296
"375" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 45 -0.543641084662222
"376" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 55 -0.442296477958182
"377" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 71 -0.985317958028169
"378" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 43 -0.988829079534884
"379" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 71 -0.774863926553521
"380" 2 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 176 -0.272782406071648
"381" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 92 -0.960321328695652
"382" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 159 -0.710000913484277
"383" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 117 -0.312605456205128
"384" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 29 -0.203937378617241
"385" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 67 -0.982914234477612
"386" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 131 -0.972119431450382
"387" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 68 -0.960557110735294
"388" 2 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 10 -0.944976584
"389" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 75 -0.9848118252
"390" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 17 -0.986542738823529
"391" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 23 -0.977973803043478
"392" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 161 -0.961691287391304
"393" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 27 -0.991033342592593
"394" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 65 -0.968974312307692
"395" 2 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 60 -0.510807165483333
"396" 2 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 47 -0.281676232531915
"397" 2 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 115 -0.739113219773913
"398" 2 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 29 -0.990962714137931
"399" 2 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 128 -0.9694011975
"400" 2 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 35 -0.980177961142857
"401" 2 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 1 -0.073211502
"402" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 45 -0.0596335058755556
"403" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 60 -0.346557786833333
"404" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 32 0.6264034128125
"405" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 3 -0.967054283333333
"406" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 119 -0.960254363865546
"407" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 16 -0.940034950625
"408" 2 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 45 -0.977333160666667
"409" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 1 -0.97839245
"410" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 63 -0.478615249904762
"411" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 29 -0.458444696896552
"412" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 46 -0.98751821173913
"413" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 70 -0.606556473753714
"414" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 22 -0.121156919977273
"415" 2 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 46 -0.983874698913043
"416" 2 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 15 -0.953494015333333
"417" 2 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 77 -0.956165282337662
"418" 2 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 24 -0.993512906666667
"419" 2 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 52 -0.984533817307692
"420" 2 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 25 -0.9833731704
"421" 2 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 37 -0.948028366486486
"422" 2 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 46 -0.105630024498783
"423" 2 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 91 -0.977769936703297
"424" 2 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 1 -0.98534268
"425" 2 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 18 -0.965479890555556
"426" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 29 -0.952512407241379
"427" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 35 -0.970856728571428
"428" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 117 -0.59923994682906
"429" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 57 -0.490168443333333
"430" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 67 -0.519073912252239
"431" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 87 -0.975010333793103
"432" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 43 -0.974346615116279
"433" 2 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 89 -0.774452556844944
"434" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 185 -0.324090430523838
"435" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 143 -0.79366531595035
"436" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 177 -0.689305579423446
"437" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 136 -0.2975785543375
"438" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 23 -0.0413375847391304
"439" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 105 -0.972350240380952
"440" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 139 -0.965158159496403
"441" 2 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 75 -0.959707363466667
"442" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 5 -0.981918844
"443" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 107 -0.978122649813084
"444" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 1 -0.99339737
"445" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 98 -0.95178963877551
"446" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 118 -0.965113913898305
"447" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 52 -0.979302428461538
"448" 2 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 56 -0.965778073928571
"449" 2 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 98 -0.396335346153061
"450" 2 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 27 -0.432797966962963
"451" 2 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 141 -0.743299554744681
"452" 2 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 42 -0.970749694047619
"453" 2 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 141 -0.972911698156028
"454" 2 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 37 -0.973122905675676
"455" 2 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 8 -0.1070583125
"456" 2 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 46 -0.0776885873695652
"457" 2 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 100 -0.1118058206
"458" 2 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 8 0.87602824625
